,sensor,model,period_start,start_first,start_last,period_end,end_first,end_last,rows,regions,prov,time_lag,area_ha_101,area_ha_102,area_ha_103,area_ha_104,area_ha_105,area_ha_106,area_ha_107,area_ha_201,area_ha_202,area_ha_203,area_ha_204,area_ha_205,area_ha_206,area_ha_207,area_ha_301,area_ha_302,area_ha_303,area_ha_304,area_ha_305,area_ha_306,area_ha_307,area_ha_401,area_ha_402,area_ha_403,area_ha_404,area_ha_405,area_ha_406,area_ha_407,area_ha_501,area_ha_502,area_ha_503,area_ha_504,area_ha_505,area_ha_506,area_ha_507,area_ha_601,area_ha_602,area_ha_603,area_ha_604,area_ha_605,area_ha_606,area_ha_607,area_ha_701,area_ha_702,area_ha_703,area_ha_704,area_ha_705,area_ha_706,area_ha_707,area_ha_total_nochange,area_ha_total_correct,area_ha_total_true,area_ha_total_incorrect,area_ha_total_all,area_RS,area_BPS,compare_total_RS,compare_total_BPS,pct_101,pct_102,pct_103,pct_104,pct_105,pct_106,pct_107,pct_201,pct_202,pct_203,pct_204,pct_205,pct_206,pct_207,pct_301,pct_302,pct_303,pct_304,pct_305,pct_306,pct_307,pct_401,pct_402,pct_403,pct_404,pct_405,pct_406,pct_407,pct_501,pct_502,pct_503,pct_504,pct_505,pct_506,pct_507,pct_601,pct_602,pct_603,pct_604,pct_605,pct_606,pct_607,pct_701,pct_702,pct_703,pct_704,pct_705,pct_706,pct_707,pct_total_nochange,pct_total_correct,pct_total_true,pct_total_incorrect
188,S2,svmRadialS2,20180815_20180818,08/15/2018,08/18/2018,20180909_20180912,09/09/2018,09/12/2018,3,3212|3213|3215,32,25,80492.87,571.61,4410.14,88.31,757.98,1175.03,3697.78,127.67,1514.17,6473.8,3202.67,74.71,153.83,57.74,5458.63,1747.6,46437.9,31589.44,6169.43,1626.55,1081.17,3026.46,117.01,889.04,7266.59,26071.57,629.78,3697.78,36047.02,234.02,6186.62,762.53,3330.38,1760.83,440.03,118.32,12.67,182.39,38.97,13.65,70.28,3.42,18048.34,455.27,2764.27,167.19,262.07,94.04,14505.03,153617.22,129471.99,283089.21,41015.39,324104.6,84154.41582,87336,385.1308299,371.1008061,24.83546053,0.176365902,1.360715028,0.027247376,0.233868942,0.362546536,1.140921789,0.039391604,0.467185594,1.997441567,0.988159378,0.0230512,0.047463072,0.017815236,1.684218613,0.539208638,14.32805952,9.746680547,1.903530527,0.501859585,0.333586749,0.933791128,0.036102542,0.274306505,2.242050869,8.044183884,0.194313811,1.140921789,11.12203283,0.072205084,1.90883437,0.23527281,1.027563324,0.543290654,0.135767897,0.036506733,0.003909232,0.056275042,0.012023896,0.004211603,0.021684357,0.001055215,5.56867752,0.140470083,0.852894405,0.051585198,0.080859698,0.029015324,4.47541627,47.39742046,39.94759408,87.34501454,12.65498546
189,S2,svmRadialS2,20180820_20180823,08/20/2018,08/23/2018,20180914_20180917,09/14/2018,09/17/2018,3,3212|3213|3215,32,25,36880.7,56.47,1815.67,97,880.63,28482.94,14393.82,4.67,8.96,11.61,4.36,1.49,993.45,5.15,3559.87,339.45,8785.3,10271.81,4425.84,17095.2,487.3,403.59,0.9,912.51,1299.37,6671.62,9886.26,14393.82,6829.35,36.29,2680.94,2126.84,4729.02,21000.09,191.61,20683.12,2494.86,37559.53,14147.54,11964.9,7557.76,899.61,18048.34,171.16,1332.49,29.38,99.05,1640.15,16337.91,75599.02,221894.25,297493.27,35236.43,332729.7,84154.41582,87336,395.3799652,380.9765732,11.08428253,0.016971734,0.545689189,0.029152793,0.264668288,8.560383999,4.325979917,0.001403542,0.002692877,0.003489319,0.001310373,0.000447811,0.298575691,0.001547803,1.069898479,0.102019748,2.640371449,3.08713349,1.330160788,5.137864158,0.146455216,0.121296656,0.00027049,0.274249639,0.390518189,2.005117066,2.971258652,4.325979917,2.052521912,0.010906751,0.805741117,0.639209545,1.421279796,6.311456416,0.057587285,6.216192904,0.749815842,11.28830098,4.251961878,3.595981964,2.271441353,0.270372618,5.42432491,0.051441155,0.400472215,0.00882999,0.029768909,0.492937661,4.910264999,22.72085119,66.68904219,89.40989338,10.59010662
190,S2,svmRadialS2,20180825_20180828,08/25/2018,08/28/2018,20180919_20180922,09/19/2018,09/22/2018,3,3212|3213|3215,32,25,20043.1,114.35,3180.3,126.58,465.34,41451.02,30689.97,102.98,194.27,397.04,81.97,23.5,334.51,98.37,4372.71,1744.08,33983.59,20147.33,2831.16,22577.96,931.05,775.43,73.71,2714.36,5110.85,13183.73,7597.72,30689.97,8567.81,33.37,4702.41,1405.76,2011.87,27056.22,299.66,6143.77,89.5,5603.04,5906.58,2137.73,3831.7,550.14,18048.34,128.65,1238.64,56.02,81.29,1590.59,17492.99,82668.37,211161.42,293829.79,57183.24,351013.03,84154.41582,87336,417.1058959,401.9110447,5.710072928,0.032577138,0.906034742,0.036061339,0.132570577,11.80896903,8.743256625,0.029337942,0.055345524,0.11311261,0.023352409,0.006694908,0.095298457,0.028024601,1.24574008,0.496870444,9.681575069,5.739766982,0.806568349,6.432228456,0.265246564,0.220912027,0.02099922,0.773293231,1.45602857,3.755909004,2.16451224,8.743256625,2.440880898,0.00950677,1.339668217,0.400486557,0.573161059,7.708038645,0.08537005,1.750296848,0.025497629,1.596248436,1.682723858,0.609017278,1.091611898,0.156729225,5.141786332,0.036651061,0.352875789,0.015959522,0.023158684,0.453142722,4.983572832,23.55136788,60.15771551,83.70908339,16.29091661
191,S2,svmRadialS2,20180830_20180902,08/30/2018,09/02/2018,20180924_20180927,09/24/2018,09/27/2018,3,3212|3213|3215,32,25,101692.02,344.17,6226.75,49.1,1279.09,2826.21,4568.62,275.58,212.68,1977.73,1395.98,358.91,174.65,97.56,5831.07,533.82,33344.81,25549.4,11881.83,2266.4,769.59,1983.79,104.48,1097.33,8005.31,27342.92,787.54,4568.62,28236.2,207.72,5686.94,1740.15,5342.31,1582.62,339.35,1380.21,40.8,866.93,95.69,218.35,343.03,65.42,18048.34,154.12,1848.15,58.38,159.58,110.32,12625.36,161565.52,117348.97,278914.49,45781.44,324695.93,84154.41582,87336,385.8335024,371.7778808,31.31915451,0.105997633,1.917717293,0.01512184,0.393934719,0.870417439,1.407045663,0.084873254,0.065501283,0.609102184,0.429934554,0.110537265,0.053788786,0.030046573,1.795855587,0.164406126,10.26954973,7.868715817,3.6593714,0.698006901,0.237018678,0.610968545,0.032177798,0.337956192,2.46547901,8.421084921,0.242546927,1.407045663,8.696197701,0.0639737,1.751466364,0.535932187,1.64532706,0.487416026,0.104513167,0.425077703,0.012565603,0.266997495,0.02947065,0.067247532,0.105646535,0.020148081,5.558535951,0.047465948,0.569194076,0.017979899,0.049147521,0.033976404,3.888364107,49.75902223,36.14118908,85.90021131,14.09978869
192,S2,svmRadialS2,20180603_20180603,06/03/2018,06/03/2018,20180628_20180628,06/28/2018,06/28/2018,4,3517|3518|3522|3524,35,25,6355.27,6.89,158.67,131.59,358.56,1402.68,2145.71,159.28,5.75,7.81,6.45,9.05,62.24,60.01,3033.24,77.06,1247.87,1267.25,828.93,2072.52,207.75,277.94,0.23,398.95,365.62,2110.74,1757.59,2145.71,3543.84,8.18,787.41,89.28,1167.5,2127.79,80.71,43867.87,4412.13,18854.77,14001.49,12809.84,24562.51,1612.7,18048.34,235.42,1164.21,351.09,1109,3809.52,43649.19,77353.71,130595.79,207949.5,15004.65,222954.15,84154.41582,87336,264.9345823,255.2832165,2.850482936,0.003090321,0.071167099,0.059021104,0.160822304,0.629133838,0.962399668,0.071440698,0.002579006,0.003502962,0.002892971,0.004059131,0.027916054,0.026915848,1.360477031,0.03456316,0.559698037,0.568390407,0.371793932,0.929572291,0.093180593,0.124662403,0.00010316,0.178938136,0.163988874,0.946714829,0.788319033,0.962399668,1.589492728,0.003668916,0.353171269,0.040044108,0.523650266,0.954362141,0.036200268,19.67573602,1.978940513,8.456792574,6.279986266,5.745504177,11.0168436,0.723332578,8.095090403,0.105591217,0.522174626,0.157471839,0.497411688,1.708656242,19.57765307,34.69489579,58.5751779,93.27007369,6.72992631
193,S2,svmRadialS2,20180608_20180608,06/08/2018,06/08/2018,20180703_20180703,07/03/2018,07/03/2018,4,3517|3518|3522|3524,35,25,8332.91,1128.58,2002.69,217.39,715.01,19611.31,19828.72,120.79,137.28,100.77,27.61,84.4,1531.92,401.84,2431.55,2011.48,1940,607.43,786.21,29612.1,572.49,739.66,2078.2,1039.97,554.9,2866.23,14616.93,19828.72,6692.53,1033.91,1940.15,156.07,1409.66,12592.06,383.19,4739.69,1663.27,2152.85,403.7,1033.42,23451.06,367.87,18048.34,3467.98,1069.79,147.24,616.3,7877.72,45268.98,81094.79,142603.59,223698.38,44744.49,268442.87,84154.41582,87336,318.988454,307.3679468,3.104165143,0.420417201,0.746039558,0.080981849,0.266354625,7.305580513,7.386569813,0.044996539,0.051139373,0.037538714,0.010285242,0.031440582,0.57066891,0.149692931,0.905797945,0.749313997,0.722686358,0.226279059,0.292877959,11.03106221,0.213263254,0.275537212,0.774168448,0.387408315,0.206710649,1.067724391,5.445080363,7.386569813,2.493092851,0.385150852,0.722742236,0.058139,0.525124769,4.69077834,0.142745456,1.765623352,0.619599247,0.801976972,0.150385816,0.384968317,8.73595935,0.137038469,6.723344896,1.291887544,0.398516824,0.054849659,0.2295833,2.934598337,16.86354344,30.20932908,53.12250983,83.33183891,16.66816109
194,S2,svmRadialS2,20180613_20180613,06/13/2018,06/13/2018,20180708_20180708,07/08/2018,07/08/2018,4,3517|3518|3522|3524,35,25,22933.12,347.26,1824.79,707.09,1535.96,200.72,2884.35,1828.64,1730.72,1639.52,511.19,368.88,191.09,650.75,4711.59,832.05,6136.74,8667.92,1586.43,226.98,393.92,1115.81,26.94,537.99,4238.96,6439.12,81.25,2884.35,10569.66,102.73,1321.69,925.41,2752.54,148.24,423.62,47574.02,1229.65,8934.45,8830.29,12321.96,727.46,1691.61,18048.34,392.94,1154.35,697.18,1647.54,48.06,30017.83,68537.37,132774.36,201311.73,23481.97,224793.7,84154.41582,87336,267.1205044,257.3895072,10.20185174,0.154479418,0.811762073,0.31455063,0.683275376,0.089290759,1.283109802,0.813474755,0.769914815,0.729344283,0.22740406,0.164097125,0.085006831,0.28948765,2.095961764,0.370139377,2.729943054,3.855944361,0.705727073,0.100972581,0.175236228,0.496370672,0.011984322,0.239326102,1.88571121,2.8644575,0.036144251,1.283109802,4.701937821,0.045699679,0.587956869,0.41167079,1.224473818,0.065944909,0.188448342,21.16341339,0.547012661,3.974510852,3.928175033,5.48145255,0.323612272,0.752516641,8.028846004,0.174800272,0.513515281,0.310142144,0.732911999,0.021379603,13.35350145,30.48900837,59.06498269,89.55399106,10.44600894
195,S2,svmRadialS2,20180618_20180618,06/18/2018,06/18/2018,20180713_20180713,07/13/2018,07/13/2018,4,3517|3518|3522|3524,35,25,33219.04,106.6,4353.1,1042.31,3688.54,13765.17,15172.33,1528.84,620.44,890.82,376.84,597.44,1049.34,842.62,3131.23,211.03,4972.26,7404.99,2059.2,4735.9,572.21,1560.61,1.94,673.55,3415.02,9461.09,6079.76,15172.33,10620.16,38.44,2219.8,555.1,2476.38,12658.84,685.83,14382.63,701.6,4508.27,3587.82,3527.01,6139.36,697.72,18048.34,49.85,928.71,270.29,1349,2074.54,33817.52,84660.02,129701.35,214361.37,41680.39,256041.76,84154.41582,87336,304.252317,293.1686361,12.9740711,0.041633833,1.70015235,0.407085938,1.440600939,5.376142548,5.925724772,0.597105722,0.242319847,0.347919808,0.147179116,0.233336937,0.409831584,0.329094754,1.222937227,0.082420149,1.941972278,2.892102445,0.804243808,1.849659212,0.223483076,0.609513854,0.000757689,0.263062557,1.333774616,3.695135512,2.374518907,5.925724772,4.147823386,0.015013176,0.866967951,0.216800572,0.967178167,4.944052876,0.267858649,5.617298522,0.274017801,1.760755745,1.401263606,1.377513574,2.397796359,0.272502423,7.048982947,0.01946948,0.362718175,0.105564811,0.52686718,0.810235018,13.20781423,33.0649266,50.65632653,83.72125313,16.27874687
196,S2,svmRadialS2,20180623_20180623,06/23/2018,06/23/2018,20180718_20180718,07/18/2018,07/18/2018,4,3517|3518|3522|3524,35,25,35479.18,349.61,4152.12,1488.34,3229.66,992.29,5309.58,1473.15,247.44,1134.16,400.77,370.15,170.68,667,5458.7,197.64,3900.99,5077,1795.94,444.12,501.34,934.54,31.66,491.8,2916.98,5243.37,94.67,5309.58,14043.82,94.67,2673.54,564.44,2807.39,266.26,428.4,36223.47,1768.66,9357.37,10206.64,12924.61,1190.29,1299.47,18048.34,167.62,1552.58,490.77,2242.24,162.8,26903.8,73446.07,125117.96,198564.03,32715.61,231279.64,84154.41582,87336,274.8276935,264.8159293,15.34038189,0.151163328,1.795281245,0.643524004,1.396430745,0.429043387,2.295740343,0.636956197,0.106987368,0.490384714,0.173283736,0.160044352,0.073798109,0.288395468,2.360216403,0.085454993,1.686698405,2.195178097,0.776523173,0.192027279,0.216767892,0.404073614,0.013689056,0.212643015,1.261235101,2.267112661,0.040933132,2.295740343,6.072224948,0.040933132,1.15597724,0.244050881,1.213850904,0.115124704,0.185230313,15.66219577,0.764727928,4.045911694,4.41311652,5.588304271,0.514654035,0.561860958,7.803687346,0.072475035,0.671299903,0.212197667,0.969493034,0.070390978,11.63258469,31.75639239,54.09812987,85.85452226,14.14547774
197,S2,svmRadialS2,20180628_20180628,06/28/2018,06/28/2018,20180723_20180723,07/23/2018,07/23/2018,4,3517|3518|3522|3524,35,25,58295.82,883.4,5708.03,2489.74,5134.7,6515.53,12752.97,256.66,1250.64,1900.89,1031.87,43.52,177.33,83.84,5534.78,261.97,5581.65,7492.4,2411.38,829.47,507.67,1751.97,42.78,659.96,4685.84,8368.07,429.82,12752.97,11788.8,136.7,1498.89,750.21,2464.07,1329.34,425.6,16956.5,486.74,6001.8,3308.62,7057.29,990.25,992.34,18048.34,362.91,1563.28,560.98,1979.11,541.99,22385.38,95653.65,106501.52,202155.17,45309.64,247464.81,84154.41582,87336,294.0603979,283.3480008,23.55721607,0.356980049,2.306602704,1.006098604,2.074921279,2.632911726,5.153447878,0.103715757,0.505380947,0.76814558,0.416976458,0.017586339,0.071658673,0.033879565,2.23659275,0.105861516,2.255532817,3.027662802,0.974433496,0.335187051,0.20514836,0.707967327,0.017287306,0.266688423,1.893537914,3.381519174,0.173689342,5.153447878,4.763828845,0.055240177,0.60569824,0.303158255,0.995725412,0.537183448,0.171984049,6.852085353,0.196690592,2.425314533,1.33700626,2.851835782,0.400157905,0.40100247,7.29329556,0.146651154,0.631718102,0.226690817,0.799754115,0.219016999,9.04588414,38.65343521,43.03703626,81.69047147,18.30952853
198,S2,svmRadialS2,20180703_20180703,07/03/2018,07/03/2018,20180728_20180728,07/28/2018,07/28/2018,4,3517|3518|3522|3524,35,25,20928.88,271.94,2638.4,1439.69,2366.44,21.74,1975.49,5195.27,234.58,1339.42,2007.84,1276.44,29.04,1430.41,4053.13,227.48,3123.11,1465.11,1112.71,20.39,243.87,342.16,0.71,129.77,441.33,1090.42,0.13,1975.49,4805.2,73.4,1057.69,384.94,1019.59,13.78,156.57,57223.23,1916.12,11630.04,14394.16,21412.51,128.24,2569.76,18048.34,433.85,2739.11,921.81,3078.2,25.24,21161.35,47037.08,144085.91,191122.99,27451.53,218574.52,84154.41582,87336,259.730304,250.2685262,9.575169146,0.124415234,1.207094038,0.658672383,1.082669654,0.009946265,0.903806171,2.376887297,0.107322665,0.612797869,0.918606615,0.583983897,0.013286087,0.654426692,1.854346975,0.104074345,1.428853647,0.670302284,0.509075806,0.009328626,0.111572932,0.156541577,0.000324832,0.059371056,0.20191283,0.498877911,5.95E-05,0.903806171,2.198426422,0.033581224,0.483903613,0.176113849,0.466472487,0.006304486,0.07163232,26.18019246,0.87664381,5.320858076,6.585470255,9.796434644,0.058671066,1.175690561,8.257293668,0.198490657,1.253169857,0.421737172,1.408306879,0.011547549,9.681526465,21.51992831,65.9207258,87.44065411,12.55934589
199,S2,svmRadialS2,20180708_20180708,07/08/2018,07/08/2018,20180802_20180802,08/02/2018,08/02/2018,4,3517|3518|3522|3524,35,25,59658.19,1919.47,6660.24,2869.12,7961.82,21398,21316,301.68,768.98,1046.11,400.28,140.31,1852.01,152.97,1895.88,596.9,4468.69,3768.62,1992.09,8129.19,698.2,1103.92,514.12,897.07,2365.59,6587,12635.93,21316,6747.21,326.22,1810.9,579.11,2133.22,14267.4,788.41,667.05,93.05,238.75,42.88,128.43,421.5,32.09,18048.34,282.5,804.9,197.66,1029.78,2231.83,24177.43,93993.6,120616.34,214609.94,53853.1,268463.04,84154.41582,87336,319.0124219,307.3910415,22.22212413,0.714984826,2.480877815,1.06872067,2.965704329,7.970557139,7.940012897,0.11237301,0.286437939,0.389666302,0.149100599,0.052264178,0.6898566,0.056979911,0.706197769,0.222339731,1.664545704,1.403776103,0.742035105,3.028048107,0.260073044,0.411199992,0.191504946,0.33415028,0.881160401,2.453596592,4.706767084,7.940012897,2.513273336,0.121513934,0.674543505,0.21571312,0.794604725,5.314474573,0.293675435,0.248469957,0.034660265,0.088932167,0.015972404,0.047838987,0.157004853,0.011953228,6.722839762,0.105228638,0.299817807,0.073626522,0.383583528,0.831336038,9.005869113,35.01174687,44.92847135,79.94021821,20.05978179
200,S2,svmRadialS2,20180713_20180713,07/13/2018,07/13/2018,20180807_20180807,08/07/2018,08/07/2018,4,3517|3518|3522|3524,35,25,61061.19,335.21,3450.25,2276.59,5805.36,23.65,5146.58,110.81,880.95,550.07,163.86,11.06,1.32,11.84,3549.91,440.77,6156.16,5425.4,2262.99,32.26,678.79,1148.94,2,390.66,3689.67,11119.02,15.59,5146.58,14998.45,227.21,2013.09,1194.35,4053.74,12.8,659.16,24661.34,569.62,6588.79,4772.7,8562.7,162.16,1186.94,18048.34,168.74,1529.55,613.52,2143.19,10.61,20465.78,96469.65,103216.7,199686.35,32843.91,232530.26,84154.41582,87336,276.313795,266.2478932,26.25945974,0.144157582,1.483785379,0.979051071,2.496604098,0.010170719,2.213294734,0.047654013,0.378853918,0.236558459,0.070468248,0.00475637,0.000567668,0.00509181,1.526644317,0.189553824,2.647466184,2.333201709,0.973202369,0.013873463,0.291914695,0.494103434,0.000860103,0.168003941,1.586748323,4.781751846,0.006704504,2.213294734,6.450106752,0.097712014,0.865732486,0.513632075,1.743317192,0.00550466,0.283472783,10.60564763,0.244965967,2.833519388,2.052507059,3.682402454,0.06973716,0.510445393,7.76171669,0.072566899,0.657785357,0.26384523,0.921682193,0.004562847,8.801340522,41.48692304,44.38850238,85.87542542,14.12457458
201,S2,svmRadialS2,20180718_20180718,07/18/2018,07/18/2018,20180812_20180812,08/12/2018,08/12/2018,4,3517|3518|3522|3524,35,25,81439.83,829.04,7484.5,5380.38,11393.01,1711.53,13826.59,575.77,492.66,1000.63,275,264.42,157.76,86.13,5618.57,554.54,6591.56,4865.01,4613.27,293.6,724.27,2803.63,77.96,1302.75,3743.53,12619.48,172.64,13826.59,17505.92,315.39,2596.04,1616.83,5308.3,533.69,737.02,1511.9,61.17,771.05,319.51,472.6,53.51,125.12,18048.34,244.88,1216.58,535.5,1449.78,59.69,16043.36,113672.75,76698.64,190371.39,61879.44,252250.83,84154.41582,87336,299.7475861,288.8280091,32.2852575,0.328656996,2.967086372,2.132948383,4.516540144,0.678503218,5.481286226,0.228252966,0.195305601,0.396680558,0.109018472,0.104824234,0.062540924,0.034144585,2.227374237,0.219836739,2.613097447,1.928639838,1.828842347,0.116392085,0.28712294,1.111445302,0.030905746,0.516450233,1.484050617,5.002750635,0.068439814,5.481286226,6.939885986,0.125030312,1.029150231,0.640961221,2.104373651,0.211571157,0.292177433,0.599363736,0.024249672,0.305667973,0.126663607,0.187353199,0.021213012,0.049601423,7.154917984,0.097077976,0.482289791,0.212288697,0.574737455,0.023662955,6.360082145,45.06337997,30.40570372,75.46908369,24.53091631
202,S2,svmRadialS2,20180723_20180723,07/23/2018,07/23/2018,20180817_20180817,08/17/2018,08/17/2018,4,3517|3518|3522|3524,35,25,83082.12,983.28,5514.26,6493.5,8711.5,99.71,9475.92,978.34,997.16,813.73,270.36,150.2,5.99,206.64,6565.44,751.02,6905.82,5074.09,2785.19,40.14,790.46,2584.28,4.84,686.15,4882.92,11634.39,0,9475.92,17702,350.36,1785.39,1941.32,4955.93,12.03,710.87,7035.76,229.66,980.13,771.79,1304.45,81.21,397.24,18048.34,254.94,1340.07,727.03,1535.3,6.11,16675.42,117580.58,76903.16,194483.74,52324.98,246808.72,84154.41582,87336,293.2807715,282.5967757,33.66255455,0.398397593,2.234224139,2.630984837,3.529656489,0.040399707,3.839378122,0.396396043,0.404021381,0.329700669,0.109542321,0.060856845,0.002426981,0.083724757,2.660132916,0.304292328,2.798045385,2.055879549,1.128481198,0.016263607,0.320272315,1.047078077,0.001961033,0.278008816,1.978422805,4.713929881,0,3.839378122,7.172355985,0.141956086,0.723390162,0.786568643,2.008004417,0.00487422,0.288024669,2.850693444,0.093051818,0.397121301,0.312707752,0.528526707,0.032904024,0.160950553,7.31268328,0.103294568,0.542958936,0.29457225,0.622060679,0.002475601,6.756414441,47.640367,31.15901253,78.79937954,21.20062046
203,S2,svmRadialS2,20180728_20180728,07/28/2018,07/28/2018,20180822_20180822,08/22/2018,08/22/2018,4,3517|3518|3522|3524,35,25,93820.42,751.81,6400.9,6545.57,8900.61,151.99,12792.34,197.5,805.98,1637.19,401.08,19.39,8.46,88.54,4715.25,534.22,8012.53,4952.57,3455.57,62.18,925.32,2592.07,2.27,819.21,4670.75,11828.06,4.97,12792.34,19439.77,290.38,1932.23,2222.33,6075.92,27.23,1368.52,39.24,8.05,83.65,30.53,5.57,66.06,5.48,18048.34,62.13,919.82,585.88,1378.43,13.74,14960.49,128412.15,71795.96,200208.11,55244.77,255452.88,84154.41582,87336,303.5525558,292.4943666,36.72709425,0.294304766,2.505706728,2.562339481,3.484247271,0.059498253,5.007710228,0.077313671,0.315510242,0.640897061,0.157007429,0.007590441,0.003311765,0.034660012,1.845839436,0.20912663,3.136598029,1.93874111,1.352723054,0.024341084,0.362227273,1.014695939,0.000888618,0.320689279,1.828419394,4.630231611,0.001945564,5.007710228,7.609923991,0.113672627,0.756393899,0.869956917,2.378489528,0.0106595,0.535723066,0.015360954,0.003151266,0.032745765,0.011951323,0.002180441,0.025859955,0.00214521,7.065232539,0.024321511,0.360074234,0.229349538,0.53960245,0.005378683,5.856457755,50.26842915,28.10536331,78.37379246,21.62620754
204,S2,svmRadialS2,20180802_20180802,08/02/2018,08/02/2018,20180827_20180827,08/27/2018,08/27/2018,4,3517|3518|3522|3524,35,25,24868.94,139.78,4996.83,1004.12,1407.35,22272.22,22222.18,219.85,18.3,973.8,371.91,56.04,2219.47,629.31,2267.84,50.16,4382.95,3192.13,1398.94,3842.77,790.24,946.13,17.95,845.03,2049.14,3573.37,2041.89,22222.18,7355.43,37.49,1796.98,1349.65,2291.57,5583.91,1556.83,13832.41,160.35,8324.03,6510.24,5386.96,21915.41,4665.2,18048.34,106.55,1316.26,757.64,780.47,1857.11,31835.32,87361.63,132265.2,219626.83,44862.14,264488.97,84154.41582,87336,314.2900672,302.8407186,9.402637849,0.052849085,1.889239464,0.379645321,0.532101584,8.420850215,8.401930712,0.083122559,0.006919003,0.368181705,0.140614559,0.021188029,0.839154086,0.237934308,0.857442184,0.018964874,1.657139048,1.206904772,0.528921868,1.452903688,0.298779945,0.357720021,0.006786672,0.319495365,0.774754425,1.351046889,0.77201329,8.401930712,2.780996879,0.014174504,0.679415856,0.51028593,0.866414202,2.111207133,0.588618119,5.229862705,0.060626347,3.147212528,2.46144102,2.03674278,8.285944779,1.763854273,6.823853562,0.040285234,0.497661585,0.28645429,0.295086029,0.702150264,12.03653975,33.03034905,50.00783208,83.03818114,16.96181886
205,S2,svmRadialS2,20180807_20180807,08/07/2018,08/07/2018,20180901_20180901,09/01/2018,09/01/2018,4,3517|3518|3522|3524,35,25,42943.27,273.49,6249.27,6188.35,2680.59,33102.83,39930.84,154.84,60.3,1177.23,360.21,74.98,739.33,57.61,2651.87,136.98,4579.27,5190.07,1507.3,5742.23,871.14,1335.32,12.97,1264.57,4026.79,4582.9,5557.23,39930.84,12146.69,71.35,4031,2803.21,2669.51,10205.29,2031.21,52.09,1.21,31.23,32.94,38.19,93.95,8.78,18048.34,66.69,802.13,908.2,737.24,2068.83,19106.66,73479.75,139185,212664.75,74672.61,287337.36,84154.41582,87336,341.440621,329.0021984,14.94524415,0.095180801,2.174889475,2.153687916,0.93290688,11.52054505,13.89684933,0.053887876,0.020985785,0.409703075,0.125361352,0.026094762,0.257303819,0.020049603,0.92291166,0.047672186,1.593691123,1.80626355,0.524575015,1.998427911,0.303176726,0.464722026,0.004513858,0.440099401,1.401415395,1.594954447,1.934043662,13.89684933,4.227327069,0.024831439,1.402880572,0.975581456,0.929050785,3.551675285,0.706907727,0.018128516,0.000421108,0.010868757,0.011463876,0.013290997,0.032696758,0.003055642,6.281236801,0.023209652,0.279159661,0.316074457,0.256576451,0.720000351,6.649556466,25.57264047,48.43957639,74.01221686,25.98778314
